,Row ID,Order ID,Data da Venda,Prioridade,Quantidade,Valor da Venda,Desconto,Forma de Envio,Lucro,Preço Unitário,Custo de Envio,Nome do Cliente,Cidade,CEP,Estado,Região,País,Segmento do Cliente,Categoria do Produto,Sub-Categoria do Produto,Nome do Produto,Embalagem,Margem,Data de Envio
4281,8202,58656,2010-12-04,Alta,3,11.01,0.09,Aéreo Normal,-1.42,2.08,5.33,Doug O'Connell,Cuiabá,65721,Mato Grosso,Centro-Oeste,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,Eldon® Wave Desk Accessories,Small Box,0.43,2010-12-06 00:00:00
4282,523,3586,2010-12-04,Alta,32,383.57,0.06,Aéreo Normal,70.51,12.58,5.16,Lena Cacioppo,São Paulo,12047,São Paulo,Sudeste,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2010-12-05 00:00:00
4283,560,3783,2010-12-05,Não Especificada,11,92.14,0.01,Aéreo Normal,-40.25,8.12,2.83,Jonathan Doherty,Porto Alegre,28052,Rio Grande do Sul,Sul,Brasil,Corporativo,Tecnologia,Periféricos,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,2010-12-05 00:00:00
4284,2773,20036,2010-12-05,Não Especificada,25,290.46,0.1,Aéreo Normal,-31.55,11.97,4.98,John Lee,Curitiba,35473,Paraná,Sul,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,Staples 6 Outlet Surge,Small Box,0.58,2010-12-05 00:00:00
4285,3557,25350,2010-12-03,Não Especificada,30,2477.99,0.0,Aéreo Normal,747.68,80.98,4.5,Troy Blackwell,Ibaiti,33461,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Eletrodomésticos,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,2010-12-05 00:00:00
4286,3558,25350,2010-12-03,Não Especificada,23,48.83,0.06,Aéreo Normal,1.0,2.1,0.7,Troy Blackwell,Ibaiti,33461,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,2010-12-05 00:00:00
4287,3884,27746,2010-12-04,Crítica,3,87.09,0.1,Aéreo Normal,-42.73,29.34,7.87,Jenna Caffey,Teresina,97601,Piauí,Nordeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Seth Thomas 14"" Putty-Colored Wall Clock",Small Box,0.54,2010-12-05 00:00:00
4288,3885,27746,2010-12-04,Crítica,42,196.1,0.07,Aéreo Normal,71.65,4.76,0.88,Jenna Caffey,Teresina,97601,Piauí,Nordeste,Brasil,Consumidor,Material de Escritório,Papel,Wirebound Voice Message Log Book,Wrap Bag,0.39,2010-12-05 00:00:00
4289,5857,41570,2010-12-03,Não Especificada,24,2289.92,0.09,Aéreo Normal,1037.55,104.85,4.65,Harold Engle,Campo Grande,46952,Mato Grosso do Sul,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 1941,Small Box,0.37,2010-12-05 00:00:00
4290,6272,44390,2010-12-03,Não Especificada,32,3234.1,0.03,Aéreo Normal,2033.5,99.23,8.99,Noel Staavos,Goianésia,75109,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35,2010-12-05 00:00:00
4291,6487,46177,2010-12-05,Baixa,13,11169.95,0.07,Aéreo Normal,3982.2245000000003,896.99,19.99,Rick Duston,Ilha Solteira,7039,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,2010-12-05 00:00:00
4292,6488,46177,2010-12-05,Baixa,33,468.46,0.01,Aéreo Normal,-292.7,12.99,14.37,Rick Duston,Belo Horizonte,6473,Minas Gerais,Sudeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Large Box,0.73,2010-12-05 00:00:00
4293,2644,19139,2010-12-03,Não Especificada,15,94.84,0.01,Aéreo Normal,-26.66,5.98,5.15,Helen Wasserman,Vitória,21222,Espírito Santo,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 193,Small Box,0.36,2010-12-04 00:00:00
4294,3551,25315,2010-12-02,Baixa,36,1280.34,0.0,Transporte Rodoviário,-1048.248,31.76,45.51,Joy Smith,Campo Grande,46383,Mato Grosso do Sul,Centro-Oeste,Brasil,Consumidor,Mobiliário,Mesas,Hon iLevel™ Computer Training Table,Jumbo Box,0.65,2010-12-04 00:00:00
4295,3673,26305,2010-12-02,Média,50,1118.21,0.07,Aéreo Normal,-122.7855,22.38,15.1,Max Jones,São Paulo,18504,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,2010-12-04 00:00:00
4296,3886,27746,2010-12-04,Crítica,3,1540.77,0.04,Aéreo Normal,-1572.64,499.99,24.49,Jenna Caffey,São Paulo,17602,São Paulo,Sudeste,Brasil,Consumidor,Tecnologia,Copiadoras e fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2010-12-04 00:00:00
4297,4359,31072,2010-11-29,Baixa,4,701.16,0.08,Aéreo Normal,4.555999999999964,172.99,19.99,Sean O'Donnell,São Paulo,44870,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Ibico EB-19 Dual Function Manual Binding System,Small Box,0.39,2010-12-04 00:00:00
4298,4453,31718,2010-11-27,Baixa,20,1017.2884999999999,0.1,Aéreo Normal,-115.30199999999999,65.99,8.99,Nona Balk,Loanda,36203,Paraná,Sul,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,StarTAC Analog,Small Box,0.6,2010-12-04 00:00:00
4299,5740,40800,2010-12-04,Não Especificada,41,260.31,0.05,Aéreo Normal,-175.26,6.48,7.91,Jim Sink,São Paulo,17112,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 216,Small Box,0.37,2010-12-04 00:00:00
4300,7697,55172,2010-12-03,Não Especificada,1,37.89,0.0,Aéreo Normal,-120.97,35.41,1.99,Katherine Nockton,Ribeirão Pires,45801,São Paulo,Sudeste,Brasil,Corporativo,Tecnologia,Periféricos,Imation DVD-RAM discs,Small Pack,0.43,2010-12-04 00:00:00
4301,1931,13799,2010-12-01,Crítica,5,118.06,0.05,Aéreo Normal,2.63,22.23,5.08,Sibella Parks,Teresina,97007,Piauí,Nordeste,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,"Executive Impressions 14""",Small Pack,0.41,2010-12-03 00:00:00
4302,3524,25092,2010-12-01,Alta,6,141.27,0.08,Aéreo Rápido,28.1435,21.38,2.99,Katrina Willman,Belo Horizonte,1028,Minas Gerais,Sudeste,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,Trimflex™ Flexible Post Binders,Small Box,0.37,2010-12-03 00:00:00
4303,3525,25092,2010-12-01,Alta,9,16.02,0.09,Aéreo Normal,-2.82,1.81,0.75,Katrina Willman,Belo Horizonte,2186,Minas Gerais,Sudeste,Brasil,Consumidor,Material de Escritório,Elásticos,Assorted Color Push Pins,Wrap Bag,0.52,2010-12-03 00:00:00
4304,3526,25092,2010-12-01,Alta,42,242.8,0.07,Aéreo Normal,95.91,5.84,1.0,Katrina Willman,Rio de Janeiro,5701,Rio de Janeiro,Sudeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,"Quartet Omega® Colored Chalk, 12/Pack",Wrap Bag,0.38,2010-12-03 00:00:00
4305,3674,26305,2010-12-02,Média,13,3503.56,0.01,Transporte Rodoviário,-633.4412370000002,262.11,62.74,Max Jones,São Paulo,18504,São Paulo,Sudeste,Brasil,Escritório em Casa,Mobiliário,Mesas,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,2010-12-03 00:00:00
4306,3859,27527,2010-11-30,Média,37,376.58,0.09,Aéreo Normal,1.33,10.4,5.4,Rob Haberlin,São Paulo,15122,São Paulo,Sudeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Small Pack,0.51,2010-12-03 00:00:00
4307,4922,35042,2010-12-02,Não Especificada,23,1196.86,0.06,Aéreo Normal,-12.51,50.98,6.5,Michael Dominguez,Formosa,53713,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Periféricos,Microsoft Natural Multimedia Keyboard,Small Box,0.73,2010-12-03 00:00:00
4308,5404,38406,2010-12-02,Média,12,754.94,0.01,Transporte Rodoviário,-226.24,58.14,36.61,Denny Ordway,Recife,95991,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Mobiliário,Estantes,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2010-12-03 00:00:00
4309,266,1831,2010-12-01,Crítica,33,12586.19,0.0,Transporte Rodoviário,619.71,370.98,99.0,Ken Brennan,São Paulo,15228,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jumbo Drum,0.65,2010-12-02 00:00:00
4310,722,5189,2010-11-25,Baixa,12,900.06,0.05,Aéreo Normal,-221.12,73.98,14.52,Evan Henry,Recife,91941,Pernambuco,Nordeste,Brasil,Corporativo,Tecnologia,Periféricos,Keytronic French Keyboard,Small Box,0.65,2010-12-02 00:00:00
4311,3549,25315,2010-12-02,Baixa,36,7783.36,0.07,Aéreo Rápido,3506.24,225.04,11.79,Joy Smith,Campo Grande,46383,Mato Grosso do Sul,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Medium Box,0.42,2010-12-02 00:00:00
4312,3550,25315,2010-12-02,Baixa,21,61.76,0.0,Aéreo Normal,4.34,2.84,0.93,Joy Smith,Campo Grande,46383,Mato Grosso do Sul,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,SANFORD Liquid Accent™ Tank-Style Highlighters,Wrap Bag,0.54,2010-12-02 00:00:00
4313,6376,45249,2010-11-27,Baixa,24,1155.5835,0.04,Aéreo Normal,-126.995,55.99,5.0,Roland Black,Anápolis,56001,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,Accessory6,Small Pack,0.8,2010-12-02 00:00:00
4314,7208,51426,2010-12-01,Média,41,357.01,0.01,Aéreo Normal,64.5,8.33,1.99,Saphhira Shifley,Cachoeira do Sul,29418,Rio Grande do Sul,Sul,Brasil,Consumidor,Tecnologia,Periféricos,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,2010-12-02 00:00:00
4315,1378,9957,2010-11-30,Não Especificada,31,74.75,0.06,Aéreo Rápido,-115.43,2.28,5.2,Suzanne McNair,Florianópolis,71109,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",Wrap Bag,0.41,2010-12-01 00:00:00
4316,1403,10209,2010-11-29,Média,48,418.82,0.02,Aéreo Normal,-60.214,8.6,6.19,Barry Franz,Vitória,4073,Espírito Santo,Sudeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,2010-12-01 00:00:00
4317,2067,14789,2010-11-29,Não Especificada,37,438.07,0.0,Aéreo Rápido,12.06,10.89,4.5,Sarah Brown,Feira de Santana,98042,Bahia,Nordeste,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2010-12-01 00:00:00
4318,3379,24102,2010-11-30,Crítica,50,1844.26,0.03,Aéreo Normal,47.58,37.76,12.9,Fred McMath,Vitória,4401,Espírito Santo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Armazenamento e Organização,"Companion Letter/Legal File, Black",Small Box,0.57,2010-12-01 00:00:00
4319,4452,31718,2010-11-27,Baixa,24,1390.6934999999999,0.03,Aéreo Normal,168.46200000000002,65.99,7.69,Nona Balk,Loanda,36203,Paraná,Sul,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,5190,Small Box,0.59,2010-12-01 00:00:00
4320,4956,35265,2010-11-29,Não Especificada,2,24.53,0.04,Aéreo Normal,-28.1445,9.49,5.76,Sean Braxton,Loanda,33021,Paraná,Sul,Brasil,Pequenas Empresas,Tecnologia,Máquinas de Escritório,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Medium Box,0.39,2010-12-01 00:00:00
4321,5225,37216,2010-11-30,Alta,24,527.25,0.01,Aéreo Normal,74.00949999999999,20.98,8.83,Eudokia Martin,Formosa,78641,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Premium Transparent Presentation Covers by GBC,Small Box,0.37,2010-12-01 00:00:00
4322,6267,44359,2010-11-29,Alta,19,113.2,0.1,Aéreo Normal,24.83,6.08,0.91,Keith Dawkins,Maringá,72450,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Zebra Zazzle Fluorescent Highlighters,Wrap Bag,0.51,2010-12-01 00:00:00
4323,7947,56769,2010-11-29,Média,11,455.59,0.02,Aéreo Normal,98.02,37.93,13.99,Cindy Stewart,Maceió,86314,Alagoas,Nordeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Wrap Bag,0.67,2010-12-01 00:00:00
4324,2068,14789,2010-11-29,Não Especificada,19,116.37,0.03,Aéreo Normal,-32.6,5.58,5.3,Sarah Brown,Feira de Santana,98042,Bahia,Nordeste,Brasil,Consumidor,Material de Escritório,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,2010-11-30 00:00:00
4325,4954,35265,2010-11-29,Não Especificada,4,125.78,0.02,Aéreo Normal,8.432000000000004,30.56,2.99,Sean Braxton,Loanda,33021,Paraná,Sul,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,Surelock™ Post Binders,Small Box,0.35,2010-11-30 00:00:00
4326,4955,35265,2010-11-29,Não Especificada,16,577.0,0.04,Transporte Rodoviário,-112.88,33.94,19.19,Sean Braxton,Loanda,33021,Paraná,Sul,Brasil,Pequenas Empresas,Mobiliário,Cadeiras,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.58,2010-11-30 00:00:00
4327,282,1953,2010-11-29,Média,13,137.64,0.06,Aéreo Normal,19.5925,10.91,2.99,Sam Zeldin,São Paulo,43068,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,Heavy-Duty E-Z-D® Binders,Small Box,0.38,2010-11-29 00:00:00
4328,1402,10209,2010-11-29,Média,14,461.55,0.09,Aéreo Normal,-12.0,33.98,19.99,Barry Franz,Belo Horizonte,6770,Minas Gerais,Sudeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Linden® 12"" Wall Clock With Oak Frame",Small Box,0.55,2010-11-29 00:00:00
4329,3726,26630,2010-11-27,Alta,9,65.67,0.02,Aéreo Normal,-35.2,6.48,7.37,Logan Haushalter,São Paulo,10956,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 210,Small Box,0.37,2010-11-29 00:00:00
4330,4315,30754,2010-11-25,Baixa,20,4108.17,0.09,Aéreo Normal,-505.98447900000014,209.37,69.0,David Flashing,Vitória,3038,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Mobiliário,Mesas,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79,2010-11-29 00:00:00
4331,6357,45088,2010-11-22,Baixa,9,1418.956,0.09,Aéreo Normal,-447.414,195.99,4.2,Christopher Conant,Feira de Santana,98408,Bahia,Nordeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,688,Small Box,0.6,2010-11-29 00:00:00
4332,5483,38917,2010-11-21,Baixa,11,618.1964999999999,0.02,Aéreo Normal,-132.52800000000002,65.99,8.8,Joseph Airdo,Cuiabá,63141,Mato Grosso,Centro-Oeste,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,6120,Small Box,0.58,2010-11-28 00:00:00
4333,5905,41861,2010-11-26,Baixa,24,475.9,0.02,Aéreo Normal,110.44,19.98,5.97,Kalyca Meade,São Paulo,15146,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1936,Small Box,0.38,2010-11-28 00:00:00
4334,6766,48195,2010-11-27,Não Especificada,35,3337.5164999999997,0.07,Aéreo Normal,850.536,115.99,2.5,Ruben Ausman,Novo Gama,75460,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,6162m,Small Box,0.57,2010-11-28 00:00:00
4335,6768,48195,2010-11-27,Não Especificada,47,2679.1234999999997,0.01,Aéreo Normal,47.277,65.99,19.99,Ruben Ausman,Novo Gama,77506,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,iDENi80s,Small Box,0.59,2010-11-28 00:00:00
4336,723,5189,2010-11-25,Baixa,14,2066.63,0.03,Aéreo Normal,65.58,140.85,19.99,Evan Henry,São Paulo,8701,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box,0.73,2010-11-27 00:00:00
4337,724,5189,2010-11-25,Baixa,8,24.72,0.06,Aéreo Normal,-21.47,2.74,3.5,Evan Henry,Vitória,4240,Espírito Santo,Sudeste,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,Rogers Handheld Barrel Pencil Sharpener,Small Pack,0.58,2010-11-27 00:00:00
4338,4516,32135,2010-11-25,Alta,37,1575.14,0.0,Aéreo Normal,160.68,39.98,7.12,Magdelene Morse,Formosa,76117,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Periféricos,"IBM Active Response Keyboard, Black",Small Box,0.67,2010-11-27 00:00:00
4339,4517,32135,2010-11-25,Alta,16,187.78,0.08,Aéreo Normal,-21.819599999999998,11.99,5.99,Magdelene Morse,Formosa,76117,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Máquinas de Escritório,TI 30X Scientific Calculator,Medium Box,0.36,2010-11-27 00:00:00
4340,6767,48195,2010-11-27,Não Especificada,35,1018.4019999999999,0.09,Aéreo Normal,296.865,35.99,5.99,Ruben Ausman,Novo Gama,75460,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory41,Wrap Bag,0.38,2010-11-27 00:00:00
4341,7404,52807,2010-11-25,Média,28,667.55,0.0,Aéreo Normal,204.74,21.98,2.87,Andrew Gjertsen,Goiânia,60452,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Small Pack,0.55,2010-11-27 00:00:00
4342,7778,55653,2010-11-26,Média,34,15152.55,0.05,Transporte Rodoviário,7719.21,500.98,28.14,Benjamin Farhat,Maceió,86401,Alagoas,Nordeste,Brasil,Escritório em Casa,Tecnologia,Máquinas de Escritório,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,2010-11-27 00:00:00
4343,408,2759,2010-11-24,Não Especificada,25,827.47,0.0,Aéreo Normal,45.37,30.98,6.5,Brenda Bowman,Porto Alegre,39180,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Tecnologia,Periféricos,Belkin ErgoBoard™ Keyboard,Small Box,0.64,2010-11-26 00:00:00
4344,668,4675,2010-11-24,Não Especificada,4,17.89,0.0,Aéreo Normal,-1.15,3.98,0.7,Rick Wilson,Porto Alegre,28403,Rio Grande do Sul,Sul,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,4009® Highlighters by Sanford,Wrap Bag,0.52,2010-11-26 00:00:00
4345,1583,11427,2010-11-24,Média,20,136.06,0.04,Aéreo Normal,-33.2235,6.37,5.19,Nora Price,Porto Alegre,22153,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,2010-11-26 00:00:00
4346,2102,15015,2010-11-25,Alta,47,306.77,0.03,Aéreo Normal,-102.06,6.24,5.22,Matthew Grinstein,São Luís,88101,Maranhão,Nordeste,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,2010-11-26 00:00:00
4347,2896,20900,2010-11-24,Baixa,50,1978.3664999999999,0.0,Aéreo Normal,483.59700000000004,45.99,4.99,Ellis Ballard,Vitória,3801,Espírito Santo,Sudeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,600 Series Non-Flip,Small Box,0.57,2010-11-26 00:00:00
4348,3876,27681,2010-11-24,Média,30,183.28,0.04,Aéreo Normal,33.88,6.08,1.17,Dave Hallsten,Formosa,78521,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Col-Erase® Pencils with Erasers,Wrap Bag,0.56,2010-11-26 00:00:00
4349,4651,33123,2010-11-24,Média,41,6045.98,0.08,Transporte Rodoviário,-996.67,150.98,66.27,Roy Skaria,Goiânia,62040,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Estantes,Bush Mission Pointe Library,Jumbo Box,0.65,2010-11-26 00:00:00
4350,5040,35910,2010-11-24,Alta,25,161.72,0.09,Aéreo Normal,-121.18,6.48,8.4,Kristen Hastings,Porto Alegre,38801,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Papel,Xerox 212,Small Box,0.37,2010-11-26 00:00:00
4351,5041,35910,2010-11-24,Alta,36,660.059,0.05,Aéreo Normal,-0.649,20.99,1.25,Kristen Hastings,Porto Alegre,38801,Rio Grande do Sul,Sul,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory29,Small Pack,0.83,2010-11-26 00:00:00
4352,5281,37603,2010-11-24,Média,50,2440.26,0.0,Aéreo Normal,917.28,45.19,1.99,Liz Price,Florianópolis,41075,Santa Catarina,Sul,Brasil,Consumidor,Tecnologia,Periféricos,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55,2010-11-26 00:00:00
4353,5282,37603,2010-11-24,Média,23,1008.19,0.03,Aéreo Normal,210.01,45.19,1.99,Liz Price,Florianópolis,41075,Santa Catarina,Sul,Brasil,Consumidor,Tecnologia,Periféricos,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55,2010-11-26 00:00:00
4354,1582,11427,2010-11-24,Média,27,58.64,0.08,Aéreo Normal,4.55,2.21,1.0,Nora Price,Porto Alegre,24017,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Material de Escritório,Canetas e materiais de arte,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38,2010-11-25 00:00:00
4355,3380,24128,2010-11-23,Alta,13,270.63,0.1,Aéreo Normal,7.07,21.98,8.32,Eugene Barchas,Goiânia,60110,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,0.39,2010-11-25 00:00:00
4356,3381,24128,2010-11-23,Alta,43,6583.913,0.09,Aéreo Normal,1459.791,195.99,3.99,Eugene Barchas,Goiânia,60110,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,CF 888,Small Box,0.59,2010-11-25 00:00:00
4357,3615,25828,2010-11-23,Não Especificada,35,241.43,0.01,Aéreo Normal,-65.8,6.84,4.42,Michael Oakman,Ibaiti,33971,Paraná,Sul,Brasil,Pequenas Empresas,Material de Escritório,"Tesouras, réguas e aparadores",Acme® Design Stainless Steel Bent Scissors,Small Pack,0.58,2010-11-25 00:00:00
4358,3875,27681,2010-11-24,Média,7,37.8,0.06,Aéreo Normal,-18.31,4.98,4.7,Dave Hallsten,Formosa,78521,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,2010-11-25 00:00:00
4359,5039,35910,2010-11-24,Alta,28,881.501,0.02,Aéreo Rápido,334.53,35.99,3.3,Kristen Hastings,Porto Alegre,38671,Rio Grande do Sul,Sul,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory9,Small Pack,0.39,2010-11-25 00:00:00
4360,7108,50725,2010-11-23,Média,19,2441.1405,0.05,Aéreo Normal,261.96299999999997,155.99,8.99,Muhammed Yedwab,Cachoeira do Sul,23223,Rio Grande do Sul,Sul,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,R280,Small Box,0.55,2010-11-25 00:00:00
4361,7161,51075,2010-11-23,Não Especificada,43,1290.2065,0.06,Aéreo Rápido,-160.677,35.99,5.0,Carlos Soltero,Campo Grande,47201,Mato Grosso do Sul,Centro-Oeste,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,Accessory17,Wrap Bag,0.82,2010-11-25 00:00:00
4362,7584,54274,2010-11-23,Não Especificada,20,1583.06,0.05,Aéreo Normal,328.0,78.65,13.99,Don Jones,Goiânia,60409,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,Honeywell Quietcare HEPA Air Cleaner,Medium Box,0.52,2010-11-25 00:00:00
